2013
1,16
112,0,112,2.0000
8,9
54,58,112,-0.6067
5,12
74,38,112,0.7613
4,13
88,24,112,1.1023
6,11
74,38,112,1.0996
3,14
96,16,112,1.1631
7,10
67,45,112,1.1159
2,15
106,6,112,1.4252

2014
1,16
116,0,116,2.0000
8,9
56,60,116,-0.5858
5,12
75,41,116,0.6898
4,13
91,25,116,1.0962
6,11
77,39,116,1.1223
3,14
99,17,116,1.1438
7,10
70,46,116,1.1771
2,15
109,7,116,1.3626

2015
1,16
120,0,120,2.0000
8,9
59,61,120,-0.2830
5,12
76,44,120,0.6243
4,13
95,25,120,1.1326
6,11
79,41,120,1.0821
3,14
102,18,120,1.1260
7,10
73,47,120,1.2345
2,15
113,7,120,1.3805

2016
1,16
124,0,124,2.0000
8,9
63,61,124,0.2739
5,12
80,44,124,0.6829
4,13
99,25,124,1.1676
6,11
81,43,124,1.0447
3,14
104,20,124,1.0702
7,10
76,48,124,1.2884
2,15
117,7,124,1.3977

2017
1,16
128,0,128,2.0000
8,9
64,64,128,0.0000
5,12
82,46,128,0.6603
4,13
102,26,128,1.1597
6,11
82,46,128,0.9537
3,14
107,21,128,1.0570
7,10
78,50,128,1.2468
2,15
120,8,128,1.3440

2018
1,16
132,0,132,2.0000
8,9
67,65,132,0.2573
5,12
85,47,132,0.6768
4,13
106,26,132,1.1923
6,11
83,49,132,0.8695
3,14
111,21,132,1.0809
7,10
81,51,132,1.2970
2,15
124,8,132,1.3603

2019
1,16
135,1,136,1.7692
8,9
68,68,136,0.0000
5,12
89,47,136,0.7293
4,13
108,28,136,1.1453
6,11
85,51,136,0.8428
3,14
115,21,136,1.1038
7,10
84,52,136,1.3446
2,15
128,8,136,1.3760

2020
1,16
139,1,140,1.7797
8,9
68,72,140,-0.4853
5,12
90,50,140,0.6714
4,13
111,29,140,1.1388
6,11
88,52,140,0.8679
3,14
119,21,140,1.1260
7,10
85,55,140,1.2205
2,15
132,8,140,1.3913

Round,2013,2014,2015,2016,2017,2018,2019,2020,
2,1.0960,1.0255,1.0280,1.0169,1.0085,1.0444,1.0280,1.0835,
3,0.9074,0.8963,0.8582,0.8816,0.9022,0.9089,0.8645,0.8491,
4,0.3580,0.2302,0.1910,0.2167,0.1367,0.1188,0.1504,0.1111,
5,0.6674,0.6984,0.5784,0.6093,0.6389,0.6745,0.7010,0.6164,
6,1.4134,1.4172,1.4414,1.4414,1.1672,1.1672,1.1992,1.2289,
